0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,1,100,0,2,2,100,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,1,100,0,2,2,100,0
1,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,-1,-1,80,0,1,1,100,0,6,0,0,10,0,0,0,0,0,10,10,20,0,0,0,0,0,20,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,80,0,-1,-1,80,0,1,1,100,0
2,10,10,20,0,0,0,0,0,20,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,-2,-2,80,0,-1,-1,80,0,5,10,10,20,0,0,0,0,0,20,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,-2,-2,80,0,-1,-1,80,0
3,20,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,-100,-100,-100,0,-2,-2,80,0,2,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,-100,-100,-100,0,-3,-2,80,0
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,20,0,0,0,0,0,20,10,10,0,0,0,0,0,10,0,0,0,0,80,0,1,1,80,0,2,2,50,50,6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,20,30,0,0,0,0,0,30,10,10,0,0,0,0,0,10,0,0,0,0,60,0,1,1,80,0,2,2,50,50
1,0,0,20,0,0,0,0,0,20,20,30,0,0,0,0,0,30,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,80,0,-1,-1,60,0,1,1,50,50,6,0,0,20,0,0,0,0,0,20,20,40,0,0,0,0,0,40,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,60,0,-1,-1,60,0,1,1,50,50
2,20,20,40,0,0,0,0,0,40,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,-2,-2,60,0,-1,-1,60,0,3,0,20,20,40,0,0,0,0,0,40,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,50,-1,-2,60,0,0,-1,60,0
3,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,-100,-100,-100,0,-3,-2,60,0,6,20,20,0,0,0,0,0,20,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,79,0,-100,-100,-100,0,-3,-2,60,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,20,40,0,0,0,0,0,40,20,20,0,0,0,0,0,20,0,0,0,0,60,0,1,1,60,0,1,2,49,50,5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,20,40,0,0,0,0,0,40,20,20,0,0,0,0,0,20,0,0,0,0,30,30,1,1,60,0,1,2,49,50
1,0,0,20,0,0,0,0,0,20,20,40,0,0,0,0,0,40,20,20,0,0,0,0,0,20,0,0,10,0,0,0,0,0,10,10,0,0,60,0,-1,-1,30,30,0,1,49,50,5,0,0,20,0,0,0,0,0,20,20,40,0,0,0,0,0,40,20,20,0,0,0,0,0,20,0,0,10,0,0,0,0,0,10,10,0,0,30,30,-1,-1,30,30,0,1,49,50
2,0,20,20,40,0,0,0,0,0,40,20,20,0,0,0,0,0,20,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,49,50,-1,-2,30,30,0,-1,30,30,6,0,20,20,40,0,0,0,0,0,40,30,20,0,0,0,0,10,30,10,0,10,0,0,0,10,0,10,10,0,0,0,0,0,0,10,0,0,29,50,-1,-2,30,30,0,-1,30,30
3,30,20,0,0,0,0,0,30,10,0,10,0,0,0,10,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,79,0,-100,-100,-100,30,-3,-2,30,30,6,30,20,0,0,0,0,0,30,10,0,20,0,0,0,10,0,20,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-100,-100,-100,30,-3,-2,30,30
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,20,40,0,0,0,0,0,40,30,20,0,0,0,0,10,30,10,0,0,0,30,30,1,1,30,30,1,2,29,50,6,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30,50,0,0,0,0,0,50,30,20,0,0,0,0,10,30,10,0,0,0,10,30,1,1,30,30,1,2,29,50
1,0,0,30,0,0,0,0,0,30,30,50,0,0,0,0,0,50,30,20,0,0,0,0,10,30,10,0,20,0,0,0,10,0,20,20,0,0,30,30,-1,-1,10,30,0,1,29,50,6,0,0,30,0,0,0,0,0,30,30,60,0,0,0,0,0,60,40,30,0,0,0,0,10,40,10,0,20,0,0,0,10,0,20,20,0,0,10,30,-1,-1,10,30,0,1,29,50
2,0,30,30,60,0,0,0,0,0,60,40,30,0,0,0,0,10,40,10,0,20,0,0,0,10,0,20,20,0,0,0,0,0,0,20,0,0,29,50,-1,-2,10,30,0,-1,10,30,6,0,30,30,60,0,0,0,0,0,60,50,30,0,0,0,0,20,50,20,0,20,0,0,0,20,0,20,20,0,0,0,0,0,0,20,0,0,9,50,-1,-2,10,30,0,-1,10,30
3,50,30,0,0,0,0,0,50,20,0,20,0,0,0,20,0,20,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-100,-100,-100,30,-3,-2,10,30,6,50,30,0,0,0,0,0,50,20,0,30,0,0,0,20,0,30,30,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-100,-100,-100,30,-3,-2,10,30
0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30,60,0,0,0,0,0,60,50,30,0,0,0,0,20,50,20,0,0,0,10,30,1,1,10,30,1,2,9,50,5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30,60,0,0,0,0,0,60,50,30,0,0,0,0,20,50,20,0,0,0,5,35,1,1,10,30,1,2,9,50
1,0,0,30,0,0,0,0,0,30,30,60,0,0,0,0,0,60,50,30,0,0,0,0,20,50,20,0,30,0,0,0,20,0,30,30,0,0,10,30,-1,-1,5,35,0,1,9,50,4,0,0,30,0,0,0,0,0,30,30,60,0,0,0,0,0,60,0,30,0,0,0,0,20,50,20,0,30,0,0,0,20,0,30,30,0,0,60,30,-1,-1,5,35,0,1,9,50
2,0,30,30,60,0,0,0,0,0,60,0,30,0,0,0,0,20,50,20,0,30,0,0,0,20,0,30,30,0,0,0,0,0,0,30,0,0,9,50,-1,-2,5,35,0,-1,60,30,1,0,0,30,0,0,0,0,0,30,30,60,0,0,0,0,0,60,0,30,0,0,0,0,20,50,20,0,30,0,0,0,20,0,30,30,0,0,8,50,-1,-1,5,35,0,0,60,30
3,0,30,0,0,0,0,0,50,20,0,30,0,0,0,20,0,30,30,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-100,-100,-100,35,-3,-2,60,30,6,0,30,0,0,0,0,0,50,20,0,40,0,0,0,20,0,40,40,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,19,0,-100,-100,-100,35,-3,-2,60,30
0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30,60,0,0,0,0,0,60,0,30,0,0,0,0,20,50,20,0,0,0,5,35,1,1,60,30,1,1,8,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30,60,0,0,0,0,0,60,0,30,0,0,0,4,35,1,2,60,30,1,2,8,50
1,0,0,30,0,0,0,0,0,30,30,60,0,0,0,0,0,60,0,30,0,0,0,0,20,50,20,0,40,0,0,0,20,0,40,40,0,0,60,30,-1,-2,4,35,0,0,8,50,6,0,0,30,0,0,0,0,0,30,30,70,0,0,0,0,0,70,10,40,0,0,0,0,20,60,20,0,40,0,0,0,20,0,40,40,0,0,40,30,-1,-2,4,35,0,0,8,50
2,0,0,30,0,0,0,0,0,30,30,70,0,0,0,0,0,70,10,40,0,0,0,0,20,60,20,0,40,0,0,0,20,0,40,40,0,0,8,50,-1,-2,4,35,0,0,40,30,3,0,0,0,30,0,0,0,0,0,30,30,70,0,0,0,0,0,70,10,40,0,0,0,0,20,60,20,0,0,0,0,0,20,0,40,0,0,7,50,0,-2,4,35,1,0,40,30
3,10,40,0,0,0,0,0,60,20,0,40,0,0,0,20,0,40,40,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,19,0,-100,-100,-100,35,-3,-2,40,30,5,10,40,0,0,0,0,0,60,20,0,40,0,0,0,20,0,40,40,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-100,-100,-100,35,-3,-2,40,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30,70,0,0,0,0,0,70,10,40,0,0,0,4,35,1,2,40,30,0,2,7,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30,70,0,0,0,0,0,70,10,40,0,0,0,2,37,1,2,40,30,0,2,7,50
1,0,0,30,0,0,0,0,0,30,30,70,0,0,0,0,0,70,10,40,0,0,0,0,20,60,20,0,40,0,0,0,20,0,40,40,0,0,40,30,-1,-2,2,37,-1,0,7,50,4,0,0,30,0,0,0,0,0,30,30,70,0,0,0,0,0,70,0,40,0,0,0,0,20,60,20,0,40,0,0,0,20,0,40,40,0,0,50,30,-1,-2,2,37,-1,0,7,50
2,0,0,0,30,0,0,0,0,0,30,30,70,0,0,0,0,0,70,0,40,0,0,0,0,20,60,20,0,0,0,0,0,20,0,40,0,0,7,50,0,-2,2,37,1,0,50,30,2,0,0,30,0,0,0,0,0,30,30,70,0,0,0,0,0,70,0,40,0,0,0,0,20,60,20,0,40,0,0,0,20,0,40,40,0,0,6,50,-1,-2,2,37,0,0,50,30
3,0,40,0,0,0,0,0,60,20,0,40,0,0,0,20,0,40,40,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-100,-100,-100,37,-3,-2,50,30,4,0,40,0,0,0,0,0,60,20,0,40,0,0,0,20,0,40,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,50,9,-100,-100,-100,37,-3,-2,50,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30,70,0,0,0,0,0,70,0,40,0,0,0,2,37,1,2,50,30,1,2,6,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30,70,0,0,0,0,0,70,0,40,0,0,0,1,38,1,2,50,30,1,2,6,50
1,0,0,30,0,0,0,0,0,30,30,70,0,0,0,0,0,70,0,40,0,0,0,0,20,60,20,0,40,0,0,0,20,0,40,0,0,0,50,30,-1,-2,1,38,0,0,6,50,6,0,0,30,0,0,0,0,0,30,30,80,0,0,0,0,0,80,10,50,0,0,0,0,20,70,20,0,40,0,0,0,20,0,40,0,0,0,30,30,-1,-2,1,38,0,0,6,50
2,0,0,30,0,0,0,0,0,30,30,80,0,0,0,0,0,80,10,50,0,0,0,0,20,70,20,0,40,0,0,0,20,0,40,0,0,0,6,50,-1,-2,1,38,0,0,30,30,3,0,0,0,30,0,0,0,0,0,30,30,80,0,0,0,0,0,80,10,50,0,0,0,0,20,70,20,0,0,0,0,0,20,0,40,0,0,5,50,0,-2,1,38,1,0,30,30
3,10,50,0,0,0,0,0,70,20,0,40,0,0,0,20,0,40,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,50,9,-100,-100,-100,38,-3,-2,30,30,6,10,50,0,0,0,0,0,70,20,0,50,0,0,0,20,0,50,10,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,30,9,-100,-100,-100,38,-3,-2,30,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30,80,0,0,0,0,0,80,10,50,0,0,0,1,38,1,2,30,30,0,2,5,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30,80,0,0,0,0,0,80,10,50,0,0,0,0,0,38,0,2,30,30,-1,2,5,50
1,0,0,30,0,0,0,0,0,30,30,80,0,0,0,0,0,80,10,50,0,0,0,0,20,70,20,0,50,0,0,0,20,0,50,10,0,0,30,30,0,-2,0,38,-1,0,5,50,2,0,30,0,0,0,0,0,30,30,80,0,0,0,0,0,80,10,50,0,0,0,0,20,70,20,0,50,0,0,0,20,0,50,10,50,0,0,29,30,-1,-2,0,38,-2,0,5,50
2,0,0,0,30,0,0,0,0,0,30,30,80,0,0,0,0,0,80,10,50,0,0,0,0,20,70,20,0,0,0,0,0,20,0,50,0,0,5,50,1,-2,0,38,2,0,29,30,5,0,0,0,30,0,0,0,0,0,30,30,80,0,0,0,0,0,80,10,50,0,0,0,0,20,70,20,0,0,0,0,0,20,0,50,0,0,3,52,1,-2,0,38,2,0,29,30
3,10,50,0,0,0,0,0,70,20,0,50,0,0,0,20,0,50,10,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,30,9,-100,-100,-100,38,-2,-2,29,30,6,10,50,0,0,0,0,0,70,20,0,60,0,0,0,20,0,60,20,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-100,-100,-100,38,-2,-2,29,30
1,0,30,0,0,0,0,0,30,30,80,0,0,0,0,0,80,10,50,0,0,0,0,20,70,20,0,60,0,0,0,20,0,60,20,60,0,0,29,30,-1,-2,0,38,-2,0,3,52,6,0,30,0,0,0,0,0,30,30,80,10,0,0,0,0,80,20,60,10,0,0,0,20,70,30,0,60,0,0,0,20,0,60,20,60,0,0,9,30,-1,-2,0,38,-2,0,3,52
2,0,0,0,30,0,0,0,0,0,30,30,80,10,0,0,0,0,80,20,60,10,0,0,0,20,70,30,0,0,0,0,0,20,0,60,0,0,3,52,1,-2,0,38,2,0,9,30,3,0,0,0,0,30,0,0,0,0,0,30,30,80,10,0,0,0,0,80,20,60,0,0,0,0,20,70,30,0,0,0,0,0,20,0,0,0,2,52,2,-2,0,38,3,0,9,30
3,20,60,10,0,0,0,0,70,30,0,60,0,0,0,20,0,60,20,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-100,-100,-100,38,-2,-2,9,30,4,20,60,10,0,0,0,0,70,30,0,60,0,0,0,20,0,60,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,30,9,-100,-100,-100,38,-2,-2,9,30
1,0,30,0,0,0,0,0,30,30,80,10,0,0,0,0,80,20,60,10,0,0,0,20,70,30,0,60,0,0,0,20,0,60,0,60,0,0,9,30,-1,-2,0,38,-3,0,2,52,4,0,30,0,0,0,0,0,30,30,80,10,0,0,0,0,80,20,0,10,0,0,0,20,70,30,0,60,0,0,0,20,0,60,0,60,0,0,69,30,-1,-2,0,38,-3,0,2,52
2,0,0,0,0,30,0,0,0,0,0,30,30,80,10,0,0,0,0,80,20,0,0,0,0,0,20,70,30,0,0,0,0,0,20,0,0,0,2,52,2,-2,0,38,3,0,69,30,5,0,0,0,0,30,0,0,0,0,0,30,30,80,10,0,0,0,0,80,20,0,0,0,0,0,20,70,30,0,0,0,0,0,20,0,0,0,1,53,2,-2,0,38,3,0,69,30
3,20,0,10,0,0,0,0,70,30,0,60,0,0,0,20,0,60,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,30,9,-100,-100,-100,38,-2,-2,69,30,6,20,0,10,0,0,0,0,70,30,0,70,0,0,0,20,0,70,10,70,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-100,-100,-100,38,-2,-2,69,30
1,0,30,0,0,0,0,0,30,30,80,10,0,0,0,0,80,20,0,10,0,0,0,20,70,30,0,70,0,0,0,20,0,70,10,70,0,0,69,30,-1,-2,0,38,-3,0,1,53,6,0,30,0,0,0,0,0,30,30,80,20,0,0,0,0,80,30,10,20,0,0,0,20,70,40,0,70,0,0,0,20,0,70,10,70,0,0,49,30,-1,-2,0,38,-3,0,1,53
2,0,0,0,0,30,0,0,0,0,0,30,30,80,20,0,0,0,0,80,30,10,0,0,0,0,20,70,40,0,0,0,0,0,20,0,0,0,1,53,2,-2,0,38,3,0,49,30,0,0,0,0,30,30,80,20,0,0,0,0,80,30,10,0,0,0,0,20,70,40,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,53,-100,-100,-100,38,3,-1,49,30
3,30,10,20,0,0,0,0,70,40,0,70,0,0,0,20,0,70,10,70,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-100,-100,-100,38,-2,-2,49,30,4,30,10,20,0,0,0,0,70,40,0,70,0,0,0,20,0,70,0,70,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,20,9,-100,-100,-100,38,-2,-2,49,30
1,0,30,0,0,0,0,0,30,30,80,20,0,0,0,0,80,30,10,20,0,0,0,20,70,40,0,70,0,0,0,20,0,70,0,70,0,0,49,30,-1,-2,0,38,-3,1,0,53,6,0,30,0,0,0,0,0,30,30,80,30,0,0,0,0,80,40,20,30,0,0,0,20,70,50,0,70,0,0,0,20,0,70,0,70,0,0,29,30,-1,-2,0,38,-3,1,0,53
3,40,20,30,0,0,0,0,70,50,0,70,0,0,0,20,0,70,0,70,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,20,9,-100,-100,-100,38,-2,-2,29,30,3,80,40,20,30,0,0,0,20,70,50,0,70,0,0,0,20,0,70,0,70,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,19,9,-100,-100,-100,38,-1,-2,29,30
1,0,30,0,0,0,0,0,30,30,80,30,0,0,0,0,80,40,20,30,0,0,0,20,70,50,0,70,0,0,0,20,0,70,0,70,0,0,29,30,-1,-2,0,38,-3,1,0,53,6,0,30,0,0,0,0,0,30,30,80,40,0,0,0,0,80,50,30,40,0,0,0,20,70,60,0,70,0,0,0,20,0,70,0,70,0,0,9,30,-1,-2,0,38,-3,1,0,53
3,80,50,30,40,0,0,0,20,70,60,0,70,0,0,0,20,0,70,0,70,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,19,9,-100,-100,-100,38,-1,-2,9,30,4,80,50,30,40,0,0,0,20,70,60,0,70,0,0,0,20,0,0,0,70,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,89,9,-100,-100,-100,38,-1,-2,9,30
1,0,30,0,0,0,0,0,30,30,80,40,0,0,0,0,80,50,30,40,0,0,0,20,70,60,0,70,0,0,0,20,0,0,0,70,0,0,9,30,-1,-2,0,38,-3,1,0,53,4,0,30,0,0,0,0,0,30,30,80,40,0,0,0,0,80,50,0,40,0,0,0,20,70,60,0,70,0,0,0,20,0,0,0,70,0,0,39,30,-1,-2,0,38,-3,1,0,53
3,80,50,0,40,0,0,0,20,70,60,0,70,0,0,0,20,0,0,0,70,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,89,9,-100,-100,-100,38,-1,-2,39,30,6,80,50,0,40,0,0,0,20,70,60,10,70,0,0,0,20,10,10,10,70,0,0,0,0,10,70,0,0,0,0,0,0,0,0,0,0,0,69,9,-100,-100,-100,38,-1,-2,39,30
1,0,30,0,0,0,0,0,30,30,80,40,0,0,0,0,80,50,0,40,0,0,0,20,70,60,10,70,0,0,0,20,10,10,10,70,0,0,39,30,-1,-2,0,38,-3,1,0,53,6,0,30,0,0,0,0,0,30,30,80,50,0,0,0,0,80,60,10,50,0,0,0,20,70,70,10,70,0,0,0,20,10,10,10,70,0,0,19,30,-1,-2,0,38,-3,1,0,53
3,80,60,10,50,0,0,0,20,70,70,10,70,0,0,0,20,10,10,10,70,0,0,0,0,10,70,0,0,0,0,0,0,0,0,0,0,0,69,9,-100,-100,-100,38,-1,-2,19,30,1,30,80,50,0,0,0,0,80,60,10,50,0,0,0,20,70,70,10,70,0,0,0,20,10,10,10,70,0,0,0,0,10,70,0,0,0,0,68,9,-100,-100,-100,38,-1,-1,19,30
1,0,30,0,0,0,0,0,30,30,80,50,0,0,0,0,80,60,10,50,0,0,0,20,70,70,10,70,0,0,0,20,10,10,10,70,0,0,19,30,-1,-2,0,38,-3,1,0,53,3,0,0,30,0,0,0,0,0,30,30,80,50,0,0,0,0,80,60,10,50,0,0,0,20,70,70,10,70,0,0,0,20,10,10,10,0,0,18,30,0,-2,0,38,-2,1,0,53
3,30,80,50,0,0,0,0,80,60,10,50,0,0,0,20,70,70,10,70,0,0,0,20,10,10,10,70,0,0,0,0,10,70,0,0,0,0,68,9,-100,-100,-100,38,-2,-1,18,30,6,30,80,50,0,0,0,0,80,60,10,60,0,0,0,20,70,80,20,80,0,0,0,20,10,20,10,70,0,0,0,0,10,70,0,0,0,0,48,9,-100,-100,-100,38,-2,-1,18,30
1,0,0,30,0,0,0,0,0,30,30,80,50,0,0,0,0,80,60,10,60,0,0,0,20,70,80,20,80,0,0,0,20,10,20,10,0,0,18,30,0,-2,0,38,-2,1,0,53,4,0,0,30,0,0,0,0,0,30,30,80,50,0,0,0,0,80,0,10,60,0,0,0,20,70,80,20,80,0,0,0,20,10,20,10,0,0,78,30,0,-2,0,38,-2,1,0,53
3,30,80,50,0,0,0,0,80,0,10,60,0,0,0,20,70,80,20,80,0,0,0,20,10,20,10,70,0,0,0,0,10,70,0,0,0,0,48,9,-100,-100,-100,38,-2,-1,78,30,6,30,80,50,0,0,0,0,80,0,10,70,0,0,0,20,70,90,30,90,0,0,0,20,10,30,10,70,0,0,0,0,10,70,0,0,0,0,28,9,-100,-100,-100,38,-2,-1,78,30
1,0,0,30,0,0,0,0,0,30,30,80,50,0,0,0,0,80,0,10,70,0,0,0,20,70,90,30,90,0,0,0,20,10,30,10,0,0,78,30,0,-2,0,38,-2,1,0,53,3,0,0,0,30,0,0,0,0,0,30,30,80,50,0,0,0,0,80,0,10,70,0,0,0,20,70,90,30,0,0,0,0,20,10,30,0,0,77,30,1,-2,0,38,-1,1,0,53
3,30,80,50,0,0,0,0,80,0,10,70,0,0,0,20,70,90,30,90,0,0,0,20,10,30,10,70,0,0,0,0,10,70,0,0,0,0,28,9,-100,-100,-100,38,-3,-1,77,30,6,30,80,50,0,0,0,0,80,0,10,80,0,0,0,20,70,100,40,100,0,0,0,20,10,40,10,70,0,0,0,0,10,70,0,0,0,0,8,9,-100,-100,-100,38,-3,-1,77,30
1,0,0,0,30,0,0,0,0,0,30,30,80,50,0,0,0,0,80,0,10,80,0,0,0,20,70,100,40,0,0,0,0,20,10,40,0,0,77,30,1,-2,0,38,-1,1,0,53,6,0,0,0,30,0,0,0,0,0,30,40,80,50,0,0,0,10,90,10,10,80,0,0,0,30,70,100,40,0,0,0,0,20,10,40,0,0,57,30,1,-2,0,38,-1,1,0,53
