93,30,40,20,27,17,22,30,8,9,14,1,1,1,0
49,0,120,53,19,14,15,20,4,11,4,0,1,0,0
75,100,0,88,16,16,12,13,1,10,3,0,1,0,0
43,1,75,1,10,10,8,13,1,9,8,1,0,1,0
61,100,0,85,21,19,11,14,6,11,5,0,1,0,0
58,65,81,64,19,15,22,16,5,14,6,0,0,0,0
76,72,84,83,22,23,26,24,8,17,5,0,0,0,0
31,20,82,42,11,10,26,18,5,12,12,0,0,0,0
50,73,63,60,21,14,16,13,4,14,8,0,0,0,0
55,0,100,75,17,13,15,22,5,11,6,1,1,0,0
7,16,69,86,15,16,15,16,4,10,10,0,0,0,0
100,81,96,82,20,11,11,21,9,15,8,4,1,1,0
88,99,60,97,12,15,17,13,10,17,7,1,1,0,1
48,59,65,91,13,14,17,13,4,17,8,0,0,0,0
86,97,65,49,10,15,12,19,5,18,6,0,0,0,0
33,30,74,61,22,29,20,21,15,17,17,0,0,0,0
34,38,74,0,16,17,12,10,3,9,4,5,0,0,0
61,99,0,50,13,17,17,11,3,9,9,1,0,0,0
66,76,59,46,22,18,17,16,7,14,9,0,0,0,0
71,79,71,89,11,8,11,10,1,19,4,0,0,0,0
78,59,86,70,21,16,29,31,8,18,7,0,0,0,0
64,30,60,83,20,13,10,15,1,13,6,1,0,0,0
81,52,138,197,22,11,20,21,1,23,2,3,0,0,2
0,70,39,60,15,22,15,19,3,6,10,0,0,0,0
8,86,76,39,9,22,10,10,5,13,10,0,0,0,0
87,62,87,70,18,21,17,18,1,13,2,0,0,0,0
15,40,67,64,35,22,23,21,9,15,8,3,0,0,1
9,66,60,67,20,22,13,13,4,11,10,0,0,0,0
55,43,92,71,10,21,14,14,9,16,9,0,0,2,0
67,29,157,16,18,17,19,23,11,13,15,0,1,0,0
80,74,87,73,11,14,17,14,1,14,2,0,0,0,0
47,78,60,4,20,20,17,14,5,10,13,0,0,0,0
54,9,42,54,22,22,14,23,3,14,10,0,0,1,0
50,32,54,54,9,9,14,3,1,11,5,1,1,0,0
2,24,63,90,14,12,7,13,2,11,7,1,0,0,0
108,19,42,22,7,13,15,16,2,13,9,0,1,0,0
82,0,89,75,10,14,6,10,4,14,4,3,1,0,0
80,75,60,44,9,25,21,16,3,13,5,0,1,0,1
82,53,73,86,11,16,21,18,4,16,6,0,0,1,0
85,104,124,76,20,25,19,22,13,21,13,2,0,0,0
57,67,49,108,14,17,17,14,6,16,8,1,1,0,1
50,127,41,74,17,21,26,14,9,17,11,0,0,0,0
63,125,117,50,23,29,22,23,12,21,15,2,0,0,0
35,131,92,33,29,31,38,30,22,19,26,0,0,0,1
57,54,64,57,19,30,21,22,11,17,7,1,0,0,0
191,47,78,37,31,28,22,38,18,25,15,4,1,1,0
81,0,87,43,27,29,23,19,8,12,6,1,1,1,0
73,116,3,98,17,17,13,24,6,12,10,1,0,1,0
41,76,29,64,13,16,12,29,5,14,9,0,0,0,0
49,1,51,12,10,11,7,12,0,8,8,1,0,0,0
74,100,0,14,7,13,6,13,1,6,6,2,1,1,0
7,50,83,50,30,24,31,25,12,18,17,0,0,0,0
53,63,68,79,21,19,15,27,6,19,8,0,1,0,0
92,51,137,50,15,23,13,19,12,16,12,0,0,0,0
0,81,54,59,22,13,16,31,13,11,22,0,0,0,0
0,46,93,12,15,14,10,16,7,12,13,1,2,0,0
