83,92,52,75,18,19,14,17,1,17,2,0,0,0,0
92,63,86,34,11,18,13,23,4,15,7,0,0,1,0
50,27,38,44,17,19,14,21,4,16,12,0,0,0,0
39,72,58,77,9,10,11,9,2,12,5,0,1,1,1
0,23,177,68,16,13,13,20,9,13,12,0,0,0,0
80,13,62,65,11,12,9,12,2,10,2,2,1,0,1
97,73,66,80,13,14,16,11,3,20,3,0,0,0,0
80,1,1,90,6,3,9,9,1,10,1,5,0,0,1
134,71,73,66,18,18,13,17,8,19,4,0,0,1,0
67,7,95,44,11,17,14,10,2,11,7,1,0,0,0
96,43,73,95,14,8,4,7,0,17,3,0,0,0,0
67,70,14,53,19,17,21,18,8,13,7,1,0,1,1
123,63,48,61,12,14,18,13,6,18,10,1,0,0,1
74,37,65,83,13,22,10,6,3,14,6,0,0,0,0
73,69,62,79,14,14,16,14,1,14,3,0,1,0,1
109,34,56,89,16,22,21,23,5,14,4,0,0,0,0
39,103,89,101,8,16,12,12,4,18,4,0,0,0,0
68,67,100,25,8,16,25,11,6,17,7,0,0,0,0
85,62,110,0,12,18,15,7,1,12,3,0,1,0,1
71,75,81,76,9,20,17,8,2,16,3,0,1,0,0
99,54,112,30,10,11,15,9,4,17,5,0,0,0,0
60,51,21,101,10,11,20,19,4,20,4,1,0,1,1
69,70,92,37,13,10,19,10,2,11,4,0,2,0,0
90,59,90,79,10,11,13,8,0,16,2,0,0,0,0
86,62,82,95,9,13,31,11,1,17,1,0,1,0,0
79,46,56,95,7,22,9,16,1,14,4,0,0,0,0
98,70,99,59,5,14,12,13,3,23,3,0,0,0,0
94,2,52,95,15,18,15,19,9,20,11,0,0,1,0
98,0,98,75,5,8,5,11,1,13,3,0,1,0,0
87,80,33,92,7,12,20,9,0,20,3,0,0,0,0
88,79,91,87,9,12,24,10,0,21,0,0,0,0,0
91,34,57,91,6,24,16,21,5,18,6,0,0,1,0
95,37,130,73,10,16,20,13,4,16,4,1,1,0,0
62,30,66,97,6,11,9,15,2,20,2,1,0,1,1
93,5,161,94,9,24,14,13,0,20,1,1,0,0,2
78,77,70,91,11,22,12,19,2,18,2,0,0,0,0
69,162,73,90,10,10,21,16,5,20,4,2,1,0,0
96,103,0,96,5,7,10,13,2,15,3,0,1,0,0
82,11,24,57,6,11,15,23,3,17,5,2,0,0,0
92,21,19,95,2,11,7,6,0,21,0,2,0,0,0
83,46,96,75,5,8,16,7,1,18,5,1,1,0,1
76,49,45,95,2,8,8,8,1,22,1,1,0,1,0
94,45,84,78,8,23,19,9,0,16,2,0,0,0,0
92,16,213,83,6,16,9,8,1,22,1,2,0,0,1
87,47,90,74,8,16,13,15,4,18,5,0,0,0,0
93,47,97,77,9,12,24,11,1,17,2,0,0,0,1
92,42,13,96,3,9,20,10,1,18,5,1,0,0,0
96,66,85,105,7,14,6,11,1,20,1,0,0,0,0
98,21,85,56,6,12,11,15,1,17,5,0,1,0,1
101,27,76,96,6,21,9,14,1,18,3,0,0,0,0
96,71,72,97,3,7,3,11,0,16,2,0,0,0,0
106,16,45,98,4,7,11,2,1,25,1,1,1,0,1
